tube_id,layer_id,sector_id,x,y,z,inner_radius,outer_radius,tube_length,angle,skewed
3235,18,1,-34.1127,-4.545,35,0.5,0.501,150,0,0
3236,18,1,-34.1127,-5.555,35,0.5,0.501,150,0,0
3237,18,1,-34.1127,-6.565,35,0.5,0.501,150,0,0
3238,18,1,-34.1127,-7.575,35,0.5,0.501,150,0,0
3239,18,1,-34.1127,-8.585,35,0.5,0.501,150,0,0
3240,18,1,-34.1127,-9.595,35,0.5,0.501,150,0,0
3241,18,1,-34.1127,-10.605,35,0.5,0.501,150,0,0
3242,18,1,-34.1127,-11.615,35,0.5,0.501,150,0,0
3243,18,1,-34.1127,-12.625,35,0.5,0.501,150,0,0
3244,18,1,-34.1127,-13.635,35,0.5,0.501,150,0,0
3245,18,1,-34.1127,-14.645,35,0.5,0.501,150,0,0
3246,18,1,-34.1127,-15.655,35,0.5,0.501,150,0,0
3247,18,1,-34.1127,-16.665,35,0.5,0.501,150,0,0
3248,18,1,-34.1127,-17.675,35,0.5,0.501,150,0,0
3249,18,1,-34.1127,-18.685,35,0.5,0.501,150,0,0
3250,18,2,-34.1127,-19.695,35,0.5,0.501,150,0,0
3251,18,2,-33.2381,-20.2,35,0.5,0.501,150,0,0
3252,18,2,-32.3634,-20.705,35,0.5,0.501,150,0,0
3253,18,2,-31.4887,-21.21,35,0.5,0.501,150,0,0
3254,18,2,-30.614,-21.715,35,0.5,0.501,150,0,0
3255,18,2,-29.7393,-22.22,35,0.5,0.501,150,0,0
3256,18,2,-28.8646,-22.725,35,0.5,0.501,150,0,0
3257,18,2,-27.9899,-23.23,35,0.5,0.501,150,0,0
3258,18,2,-27.1153,-23.735,35,0.5,0.501,150,0,0
3259,18,2,-26.2406,-24.24,35,0.5,0.501,150,0,0
3260,18,2,-25.3659,-24.745,35,0.5,0.501,150,0,0
3261,18,2,-24.4912,-25.25,35,0.5,0.501,150,0,0
3262,18,2,-23.6165,-25.755,35,0.5,0.501,150,0,0
3263,18,2,-22.7418,-26.26,35,0.5,0.501,150,0,0
3264,18,2,-21.8671,-26.765,35,0.5,0.501,150,0,0
3265,18,2,-20.9925,-27.27,35,0.5,0.501,150,0,0
3266,18,2,-20.1178,-27.775,35,0.5,0.501,150,0,0
3267,18,2,-19.2431,-28.28,35,0.5,0.501,150,0,0
3268,18,2,-18.3684,-28.785,35,0.5,0.501,150,0,0
3269,18,2,-17.4937,-29.29,35,0.5,0.501,150,0,0
3270,18,2,-16.619,-29.795,35,0.5,0.501,150,0,0
3271,18,2,-15.7443,-30.3,35,0.5,0.501,150,0,0
3272,18,2,-14.8697,-30.805,35,0.5,0.501,150,0,0
3273,18,2,-13.995,-31.31,35,0.5,0.501,150,0,0
3274,18,2,-13.1203,-31.815,35,0.5,0.501,150,0,0
3275,18,2,-12.2456,-32.32,35,0.5,0.501,150,0,0
3276,18,2,-11.3709,-32.825,35,0.5,0.501,150,0,0
3277,18,2,-10.4962,-33.33,35,0.5,0.501,150,0,0
3278,18,2,-9.62154,-33.835,35,0.5,0.501,150,0,0
3279,18,2,-8.74686,-34.34,35,0.5,0.501,150,0,0
3280,18,2,-7.87217,-34.845,35,0.5,0.501,150,0,0
3281,18,2,-6.99749,-35.35,35,0.5,0.501,150,0,0
3282,18,2,-6.1228,-35.855,35,0.5,0.501,150,0,0
3283,18,2,-5.24811,-36.36,35,0.5,0.501,150,0,0
3284,18,2,-4.37343,-36.865,35,0.5,0.501,150,0,0
3285,18,2,-3.49874,-37.37,35,0.5,0.501,150,0,0
3286,18,2,-2.62406,-37.875,35,0.5,0.501,150,0,0
3287,18,3,2.62406,-37.875,35,0.5,0.501,150,0,0
3288,18,3,3.49874,-37.37,35,0.5,0.501,150,0,0
3289,18,3,4.37343,-36.865,35,0.5,0.501,150,0,0
3290,18,3,5.24811,-36.36,35,0.5,0.501,150,0,0
3291,18,3,6.1228,-35.855,35,0.5,0.501,150,0,0
3292,18,3,6.99749,-35.35,35,0.5,0.501,150,0,0
3293,18,3,7.87217,-34.845,35,0.5,0.501,150,0,0
3294,18,3,8.74686,-34.34,35,0.5,0.501,150,0,0
3295,18,3,9.62154,-33.835,35,0.5,0.501,150,0,0
3296,18,3,10.4962,-33.33,35,0.5,0.501,150,0,0
3297,18,3,11.3709,-32.825,35,0.5,0.501,150,0,0
3298,18,3,12.2456,-32.32,35,0.5,0.501,150,0,0
3299,18,3,13.1203,-31.815,35,0.5,0.501,150,0,0
3300,18,3,13.995,-31.31,35,0.5,0.501,150,0,0
3301,18,3,14.8697,-30.805,35,0.5,0.501,150,0,0
3302,18,3,15.7443,-30.3,35,0.5,0.501,150,0,0
3303,18,3,16.619,-29.795,35,0.5,0.501,150,0,0
3304,18,3,17.4937,-29.29,35,0.5,0.501,150,0,0
3305,18,3,18.3684,-28.785,35,0.5,0.501,150,0,0
3306,18,3,19.2431,-28.28,35,0.5,0.501,150,0,0
3307,18,3,20.1178,-27.775,35,0.5,0.501,150,0,0
3308,18,3,20.9925,-27.27,35,0.5,0.501,150,0,0
3309,18,3,21.8671,-26.765,35,0.5,0.501,150,0,0
3310,18,3,22.7418,-26.26,35,0.5,0.501,150,0,0
3311,18,3,23.6165,-25.755,35,0.5,0.501,150,0,0
3312,18,3,24.4912,-25.25,35,0.5,0.501,150,0,0
3313,18,3,25.3659,-24.745,35,0.5,0.501,150,0,0
3314,18,3,26.2406,-24.24,35,0.5,0.501,150,0,0
3315,18,3,27.1153,-23.735,35,0.5,0.501,150,0,0
3316,18,3,27.9899,-23.23,35,0.5,0.501,150,0,0
3317,18,3,28.8646,-22.725,35,0.5,0.501,150,0,0
3318,18,3,29.7393,-22.22,35,0.5,0.501,150,0,0
3319,18,3,30.614,-21.715,35,0.5,0.501,150,0,0
3320,18,3,31.4887,-21.21,35,0.5,0.501,150,0,0
3321,18,3,32.3634,-20.705,35,0.5,0.501,150,0,0
3322,18,3,33.2381,-20.2,35,0.5,0.501,150,0,0
3323,18,3,34.1127,-19.695,35,0.5,0.501,150,0,0
3324,18,4,34.1127,-18.685,35,0.5,0.501,150,0,0
3325,18,4,34.1127,-17.675,35,0.5,0.501,150,0,0
3326,18,4,34.1127,-16.665,35,0.5,0.501,150,0,0
3327,18,4,34.1127,-15.655,35,0.5,0.501,150,0,0
3328,18,4,34.1127,-14.645,35,0.5,0.501,150,0,0
3329,18,4,34.1127,-13.635,35,0.5,0.501,150,0,0
3330,18,4,34.1127,-12.625,35,0.5,0.501,150,0,0
3331,18,4,34.1127,-11.615,35,0.5,0.501,150,0,0
3332,18,4,34.1127,-10.605,35,0.5,0.501,150,0,0
3333,18,4,34.1127,-9.595,35,0.5,0.501,150,0,0
3334,18,4,34.1127,-8.585,35,0.5,0.501,150,0,0
3335,18,4,34.1127,-7.575,35,0.5,0.501,150,0,0
3336,18,4,34.1127,-6.565,35,0.5,0.501,150,0,0
3337,18,4,34.1127,-5.555,35,0.5,0.501,150,0,0
3338,18,4,34.1127,-4.545,35,0.5,0.501,150,0,0
3339,18,4,34.1127,-3.535,35,0.5,0.501,150,0,0
3340,18,4,34.1127,-2.525,35,0.5,0.501,150,0,0
3341,18,4,34.1127,-1.515,35,0.5,0.501,150,0,0
3342,18,4,34.1127,-0.505,35,0.5,0.501,150,0,0
3343,18,4,34.1127,0.505,35,0.5,0.501,150,0,0
3344,18,4,34.1127,1.515,35,0.5,0.501,150,0,0
3345,18,4,34.1127,2.525,35,0.5,0.501,150,0,0
3346,18,4,34.1127,3.535,35,0.5,0.501,150,0,0
3347,18,4,34.1127,4.545,35,0.5,0.501,150,0,0
3348,18,4,34.1127,5.555,35,0.5,0.501,150,0,0
3349,18,4,34.1127,6.565,35,0.5,0.501,150,0,0
3350,18,4,34.1127,7.575,35,0.5,0.501,150,0,0
3351,18,4,34.1127,8.585,35,0.5,0.501,150,0,0
3352,18,4,34.1127,9.595,35,0.5,0.501,150,0,0
3353,18,4,34.1127,10.605,35,0.5,0.501,150,0,0
3354,18,4,34.1127,11.615,35,0.5,0.501,150,0,0
3355,18,4,34.1127,12.625,35,0.5,0.501,150,0,0
3356,18,4,34.1127,13.635,35,0.5,0.501,150,0,0
3357,18,4,34.1127,14.645,35,0.5,0.501,150,0,0
3358,18,4,34.1127,15.655,35,0.5,0.501,150,0,0
3359,18,4,34.1127,16.665,35,0.5,0.501,150,0,0
3360,18,4,34.1127,17.675,35,0.5,0.501,150,0,0
3361,18,4,34.1127,18.685,35,0.5,0.501,150,0,0
3362,18,5,34.1127,19.695,35,0.5,0.501,150,0,0
3363,18,5,33.2381,20.2,35,0.5,0.501,150,0,0
3364,18,5,32.3634,20.705,35,0.5,0.501,150,0,0
3365,18,5,31.4887,21.21,35,0.5,0.501,150,0,0
3366,18,5,30.614,21.715,35,0.5,0.501,150,0,0
3367,18,5,29.7393,22.22,35,0.5,0.501,150,0,0
3368,18,5,28.8646,22.725,35,0.5,0.501,150,0,0
3369,18,5,27.9899,23.23,35,0.5,0.501,150,0,0
3370,18,5,27.1153,23.735,35,0.5,0.501,150,0,0
3371,18,5,26.2406,24.24,35,0.5,0.501,150,0,0
3372,18,5,25.3659,24.745,35,0.5,0.501,150,0,0
3373,18,5,24.4912,25.25,35,0.5,0.501,150,0,0
3374,18,5,23.6165,25.755,35,0.5,0.501,150,0,0
3375,18,5,22.7418,26.26,35,0.5,0.501,150,0,0
3376,18,5,21.8671,26.765,35,0.5,0.501,150,0,0
3377,18,5,20.9925,27.27,35,0.5,0.501,150,0,0
3378,18,5,20.1178,27.775,35,0.5,0.501,150,0,0
3379,18,5,19.2431,28.28,35,0.5,0.501,150,0,0
3380,18,5,18.3684,28.785,35,0.5,0.501,150,0,0
3381,18,5,17.4937,29.29,35,0.5,0.501,150,0,0
3382,18,5,16.619,29.795,35,0.5,0.501,150,0,0
3383,18,5,15.7443,30.3,35,0.5,0.501,150,0,0
3384,18,5,14.8697,30.805,35,0.5,0.501,150,0,0
3385,18,5,13.995,31.31,35,0.5,0.501,150,0,0
3386,18,5,13.1203,31.815,35,0.5,0.501,150,0,0
3387,18,5,12.2456,32.32,35,0.5,0.501,150,0,0
3388,18,5,11.3709,32.825,35,0.5,0.501,150,0,0
3389,18,5,10.4962,33.33,35,0.5,0.501,150,0,0
3390,18,5,9.62154,33.835,35,0.5,0.501,150,0,0
3391,18,5,8.74686,34.34,35,0.5,0.501,150,0,0
3392,18,5,7.87217,34.845,35,0.5,0.501,150,0,0
3393,18,5,6.99749,35.35,35,0.5,0.501,150,0,0
3394,18,5,6.1228,35.855,35,0.5,0.501,150,0,0
3395,18,5,5.24811,36.36,35,0.5,0.501,150,0,0
3396,18,5,4.37343,36.865,35,0.5,0.501,150,0,0
3397,18,5,3.49874,37.37,35,0.5,0.501,150,0,0
3398,18,5,2.62406,37.875,35,0.5,0.501,150,0,0
3399,19,0,-2.62406,38.885,35,0.5,0.501,150,0,0
3400,19,0,-3.49874,38.38,35,0.5,0.501,150,0,0
3401,19,0,-4.37343,37.875,35,0.5,0.501,150,0,0
3402,19,0,-5.24811,37.37,35,0.5,0.501,150,0,0
3403,19,0,-6.1228,36.865,35,0.5,0.501,150,0,0
3404,19,0,-6.99749,36.36,35,0.5,0.501,150,0,0
3405,19,0,-7.87217,35.855,35,0.5,0.501,150,0,0
3406,19,0,-8.74686,35.35,35,0.5,0.501,150,0,0
3407,19,0,-9.62154,34.845,35,0.5,0.501,150,0,0
3408,19,0,-10.4962,34.34,35,0.5,0.501,150,0,0
3409,19,0,-11.3709,33.835,35,0.5,0.501,150,0,0
3410,19,0,-12.2456,33.33,35,0.5,0.501,150,0,0
3411,19,0,-13.1203,32.825,35,0.5,0.501,150,0,0
3412,19,0,-13.995,32.32,35,0.5,0.501,150,0,0
3413,19,0,-14.8697,31.815,35,0.5,0.501,150,0,0
3414,19,0,-15.7443,31.31,35,0.5,0.501,150,0,0
3415,19,0,-16.619,30.805,35,0.5,0.501,150,0,0
3416,19,0,-17.4937,30.3,35,0.5,0.501,150,0,0
3417,19,0,-18.3684,29.795,35,0.5,0.501,150,0,0
3418,19,0,-19.2431,29.29,35,0.5,0.501,150,0,0
3419,19,0,-20.1178,28.785,35,0.5,0.501,150,0,0
3420,19,0,-20.9925,28.28,35,0.5,0.501,150,0,0
3421,19,0,-21.8671,27.775,35,0.5,0.501,150,0,0
3422,19,0,-22.7418,27.27,35,0.5,0.501,150,0,0
3423,19,0,-23.6165,26.765,35,0.5,0.501,150,0,0
3424,19,0,-24.4912,26.26,35,0.5,0.501,150,0,0
3425,19,0,-25.3659,25.755,35,0.5,0.501,150,0,0
3426,19,0,-26.2406,25.25,35,0.5,0.501,150,0,0
3427,19,0,-27.1153,24.745,35,0.5,0.501,150,0,0
3428,19,0,-27.9899,24.24,35,0.5,0.501,150,0,0
3429,19,0,-28.8646,23.735,35,0.5,0.501,150,0,0
3430,19,0,-29.7393,23.23,35,0.5,0.501,150,0,0
3431,19,0,-30.614,22.725,35,0.5,0.501,150,0,0
3432,19,0,-31.4887,22.22,35,0.5,0.501,150,0,0
3433,19,0,-32.3634,21.715,35,0.5,0.501,150,0,0
3434,19,0,-33.2381,21.21,35,0.5,0.501,150,0,0
3435,19,0,-34.1127,20.705,35,0.5,0.501,150,0,0
3436,19,0,-34.9874,20.2,35,0.5,0.501,150,0,0
3437,19,1,-34.9874,19.19,35,0.5,0.501,150,0,0
3438,19,1,-34.9874,18.18,35,0.5,0.501,150,0,0
3439,19,1,-34.9874,17.17,35,0.5,0.501,150,0,0
3440,19,1,-34.9874,16.16,35,0.5,0.501,150,0,0
3441,19,1,-34.9874,15.15,35,0.5,0.501,150,0,0
3442,19,1,-34.9874,14.14,35,0.5,0.501,150,0,0
3443,19,1,-34.9874,13.13,35,0.5,0.501,150,0,0
3444,19,1,-34.9874,12.12,35,0.5,0.501,150,0,0
3445,19,1,-34.9874,11.11,35,0.5,0.501,150,0,0
3446,19,1,-34.9874,10.1,35,0.5,0.501,150,0,0
3447,19,1,-34.9874,9.09,35,0.5,0.501,150,0,0
3448,19,1,-34.9874,8.08,35,0.5,0.501,150,0,0
3449,19,1,-34.9874,7.07,35,0.5,0.501,150,0,0
3450,19,1,-34.9874,6.06,35,0.5,0.501,150,0,0
3451,19,1,-34.9874,5.05,35,0.5,0.501,150,0,0
3452,19,1,-34.9874,4.04,35,0.5,0.501,150,0,0
3453,19,1,-34.9874,3.03,35,0.5,0.501,150,0,0
3454,19,1,-34.9874,2.02,35,0.5,0.501,150,0,0
3455,19,1,-34.9874,1.01,35,0.5,0.501,150,0,0
3456,19,1,-34.9874,0,35,0.5,0.501,150,0,0
3457,19,1,-34.9874,-1.01,35,0.5,0.501,150,0,0
3458,19,1,-34.9874,-2.02,35,0.5,0.501,150,0,0
3459,19,1,-34.9874,-3.03,35,0.5,0.501,150,0,0
3460,19,1,-34.9874,-4.04,35,0.5,0.501,150,0,0
3461,19,1,-34.9874,-5.05,35,0.5,0.501,150,0,0
3462,19,1,-34.9874,-6.06,35,0.5,0.501,150,0,0
3463,19,1,-34.9874,-7.07,35,0.5,0.501,150,0,0
3464,19,1,-34.9874,-8.08,35,0.5,0.501,150,0,0
3465,19,1,-34.9874,-9.09,35,0.5,0.501,150,0,0
3466,19,1,-34.9874,-10.1,35,0.5,0.501,150,0,0
3467,19,1,-34.9874,-11.11,35,0.5,0.501,150,0,0
3468,19,1,-34.9874,-12.12,35,0.5,0.501,150,0,0
3469,19,1,-34.9874,-13.13,35,0.5,0.501,150,0,0
3470,19,1,-34.9874,-14.14,35,0.5,0.501,150,0,0
3471,19,1,-34.9874,-15.15,35,0.5,0.501,150,0,0
3472,19,1,-34.9874,-16.16,35,0.5,0.501,150,0,0
3473,19,1,-34.9874,-17.17,35,0.5,0.501,150,0,0
3474,19,1,-34.9874,-18.18,35,0.5,0.501,150,0,0
3475,19,1,-34.9874,-19.19,35,0.5,0.501,150,0,0
3476,19,2,-34.9874,-20.2,35,0.5,0.501,150,0,0
3477,19,2,-34.1127,-20.705,35,0.5,0.501,150,0,0
3478,19,2,-33.2381,-21.21,35,0.5,0.501,150,0,0
3479,19,2,-32.3634,-21.715,35,0.5,0.501,150,0,0
3480,19,2,-31.4887,-22.22,35,0.5,0.501,150,0,0
3481,19,2,-30.614,-22.725,35,0.5,0.501,150,0,0
3482,19,2,-29.7393,-23.23,35,0.5,0.501,150,0,0
3483,19,2,-28.8646,-23.735,35,0.5,0.501,150,0,0
3484,19,2,-27.9899,-24.24,35,0.5,0.501,150,0,0
3485,19,2,-27.1153,-24.745,35,0.5,0.501,150,0,0
3486,19,2,-26.2406,-25.25,35,0.5,0.501,150,0,0
3487,19,2,-25.3659,-25.755,35,0.5,0.501,150,0,0
3488,19,2,-24.4912,-26.26,35,0.5,0.501,150,0,0
3489,19,2,-23.6165,-26.765,35,0.5,0.501,150,0,0
3490,19,2,-22.7418,-27.27,35,0.5,0.501,150,0,0
3491,19,2,-21.8671,-27.775,35,0.5,0.501,150,0,0
3492,19,2,-20.9925,-28.28,35,0.5,0.501,150,0,0
3493,19,2,-20.1178,-28.785,35,0.5,0.501,150,0,0
3494,19,2,-19.2431,-29.29,35,0.5,0.501,150,0,0
3495,19,2,-18.3684,-29.795,35,0.5,0.501,150,0,0
3496,19,2,-17.4937,-30.3,35,0.5,0.501,150,0,0
3497,19,2,-16.619,-30.805,35,0.5,0.501,150,0,0
3498,19,2,-15.7443,-31.31,35,0.5,0.501,150,0,0
3499,19,2,-14.8697,-31.815,35,0.5,0.501,150,0,0
3500,19,2,-13.995,-32.32,35,0.5,0.501,150,0,0
3501,19,2,-13.1203,-32.825,35,0.5,0.501,150,0,0
3502,19,2,-12.2456,-33.33,35,0.5,0.501,150,0,0
3503,19,2,-11.3709,-33.835,35,0.5,0.501,150,0,0
3504,19,2,-10.4962,-34.34,35,0.5,0.501,150,0,0
3505,19,2,-9.62154,-34.845,35,0.5,0.501,150,0,0
3506,19,2,-8.74686,-35.35,35,0.5,0.501,150,0,0
3507,19,2,-7.87217,-35.855,35,0.5,0.501,150,0,0
3508,19,2,-6.99749,-36.36,35,0.5,0.501,150,0,0
3509,19,2,-6.1228,-36.865,35,0.5,0.501,150,0,0
3510,19,2,-5.24811,-37.37,35,0.5,0.501,150,0,0
3511,19,2,-4.37343,-37.875,35,0.5,0.501,150,0,0
3512,19,2,-3.49874,-38.38,35,0.5,0.501,150,0,0
3513,19,2,-2.62406,-38.885,35,0.5,0.501,150,0,0
3514,19,3,2.62406,-38.885,35,0.5,0.501,150,0,0
3515,19,3,3.49874,-38.38,35,0.5,0.501,150,0,0
3516,19,3,4.37343,-37.875,35,0.5,0.501,150,0,0
3517,19,3,5.24811,-37.37,35,0.5,0.501,150,0,0
3518,19,3,6.1228,-36.865,35,0.5,0.501,150,0,0
3519,19,3,6.99749,-36.36,35,0.5,0.501,150,0,0
3520,19,3,7.87217,-35.855,35,0.5,0.501,150,0,0
3521,19,3,8.74686,-35.35,35,0.5,0.501,150,0,0
3522,19,3,9.62154,-34.845,35,0.5,0.501,150,0,0
3523,19,3,10.4962,-34.34,35,0.5,0.501,150,0,0
3524,19,3,11.3709,-33.835,35,0.5,0.501,150,0,0
3525,19,3,12.2456,-33.33,35,0.5,0.501,150,0,0
3526,19,3,13.1203,-32.825,35,0.5,0.501,150,0,0
3527,19,3,13.995,-32.32,35,0.5,0.501,150,0,0
3528,19,3,14.8697,-31.815,35,0.5,0.501,150,0,0
3529,19,3,15.7443,-31.31,35,0.5,0.501,150,0,0
3530,19,3,16.619,-30.805,35,0.5,0.501,150,0,0
3531,19,3,17.4937,-30.3,35,0.5,0.501,150,0,0
3532,19,3,18.3684,-29.795,35,0.5,0.501,150,0,0
3533,19,3,19.2431,-29.29,35,0.5,0.501,150,0,0
3534,19,3,20.1178,-28.785,35,0.5,0.501,150,0,0
3535,19,3,20.9925,-28.28,35,0.5,0.501,150,0,0
3536,19,3,21.8671,-27.775,35,0.5,0.501,150,0,0
3537,19,3,22.7418,-27.27,35,0.5,0.501,150,0,0
3538,19,3,23.6165,-26.765,35,0.5,0.501,150,0,0
3539,19,3,24.4912,-26.26,35,0.5,0.501,150,0,0
3540,19,3,25.3659,-25.755,35,0.5,0.501,150,0,0
3541,19,3,26.2406,-25.25,35,0.5,0.501,150,0,0
3542,19,3,27.1153,-24.745,35,0.5,0.501,150,0,0
3543,19,3,27.9899,-24.24,35,0.5,0.501,150,0,0
3544,19,3,28.8646,-23.735,35,0.5,0.501,150,0,0
3545,19,3,29.7393,-23.23,35,0.5,0.501,150,0,0
3546,19,3,30.614,-22.725,35,0.5,0.501,150,0,0
3547,19,3,31.4887,-22.22,35,0.5,0.501,150,0,0
3548,19,3,32.3634,-21.715,35,0.5,0.501,150,0,0
3549,19,3,33.2381,-21.21,35,0.5,0.501,150,0,0
3550,19,3,34.1127,-20.705,35,0.5,0.501,150,0,0
3551,19,3,34.9874,-20.2,35,0.5,0.501,150,0,0
3552,19,4,34.9874,-19.19,35,0.5,0.501,150,0,0
3553,19,4,34.9874,-18.18,35,0.5,0.501,150,0,0
3554,19,4,34.9874,-17.17,35,0.5,0.501,150,0,0
3555,19,4,34.9874,-16.16,35,0.5,0.501,150,0,0
3556,19,4,34.9874,-15.15,35,0.5,0.501,150,0,0
3557,19,4,34.9874,-14.14,35,0.5,0.501,150,0,0
3558,19,4,34.9874,-13.13,35,0.5,0.501,150,0,0
3559,19,4,34.9874,-12.12,35,0.5,0.501,150,0,0
3560,19,4,34.9874,-11.11,35,0.5,0.501,150,0,0
3561,19,4,34.9874,-10.1,35,0.5,0.501,150,0,0
3562,19,4,34.9874,-9.09,35,0.5,0.501,150,0,0
3563,19,4,34.9874,-8.08,35,0.5,0.501,150,0,0
3564,19,4,34.9874,-7.07,35,0.5,0.501,150,0,0
3565,19,4,34.9874,-6.06,35,0.5,0.501,150,0,0
3566,19,4,34.9874,-5.05,35,0.5,0.501,150,0,0
3567,19,4,34.9874,-4.04,35,0.5,0.501,150,0,0
3568,19,4,34.9874,-3.03,35,0.5,0.501,150,0,0
3569,19,4,34.9874,-2.02,35,0.5,0.501,150,0,0
3570,19,4,34.9874,-1.01,35,0.5,0.501,150,0,0
3571,19,4,34.9874,0,35,0.5,0.501,150,0,0
3572,19,4,34.9874,1.01,35,0.5,0.501,150,0,0
3573,19,4,34.9874,2.02,35,0.5,0.501,150,0,0
3574,19,4,34.9874,3.03,35,0.5,0.501,150,0,0
3575,19,4,34.9874,4.04,35,0.5,0.501,150,0,0
3576,19,4,34.9874,5.05,35,0.5,0.501,150,0,0
3577,19,4,34.9874,6.06,35,0.5,0.501,150,0,0
3578,19,4,34.9874,7.07,35,0.5,0.501,150,0,0
3579,19,4,34.9874,8.08,35,0.5,0.501,150,0,0
3580,19,4,34.9874,9.09,35,0.5,0.501,150,0,0
3581,19,4,34.9874,10.1,35,0.5,0.501,150,0,0
3582,19,4,34.9874,11.11,35,0.5,0.501,150,0,0
3583,19,4,34.9874,12.12,35,0.5,0.501,150,0,0
3584,19,4,34.9874,13.13,35,0.5,0.501,150,0,0
3585,19,4,34.9874,14.14,35,0.5,0.501,150,0,0
3586,19,4,34.9874,15.15,35,0.5,0.501,150,0,0
3587,19,4,34.9874,16.16,35,0.5,0.501,150,0,0
3588,19,4,34.9874,17.17,35,0.5,0.501,150,0,0
3589,19,4,34.9874,18.18,35,0.5,0.501,150,0,0
3590,19,4,34.9874,19.19,35,0.5,0.501,150,0,0
3591,19,5,34.9874,20.2,35,0.5,0.501,150,0,0
3592,19,5,34.1127,20.705,35,0.5,0.501,150,0,0
3593,19,5,33.2381,21.21,35,0.5,0.501,150,0,0
3594,19,5,32.3634,21.715,35,0.5,0.501,150,0,0
3595,19,5,31.4887,22.22,35,0.5,0.501,150,0,0
3596,19,5,30.614,22.725,35,0.5,0.501,150,0,0
3597,19,5,29.7393,23.23,35,0.5,0.501,150,0,0
3598,19,5,28.8646,23.735,35,0.5,0.501,150,0,0
3599,19,5,27.9899,24.24,35,0.5,0.501,150,0,0
3600,19,5,27.1153,24.745,35,0.5,0.501,150,0,0
3601,19,5,26.2406,25.25,35,0.5,0.501,150,0,0
3602,19,5,25.3659,25.755,35,0.5,0.501,150,0,0
3603,19,5,24.4912,26.26,35,0.5,0.501,150,0,0
3604,19,5,23.6165,26.765,35,0.5,0.501,150,0,0
3605,19,5,22.7418,27.27,35,0.5,0.501,150,0,0
3606,19,5,21.8671,27.775,35,0.5,0.501,150,0,0
3607,19,5,20.9925,28.28,35,0.5,0.501,150,0,0
3608,19,5,20.1178,28.785,35,0.5,0.501,150,0,0
3609,19,5,19.2431,29.29,35,0.5,0.501,150,0,0
3610,19,5,18.3684,29.795,35,0.5,0.501,150,0,0
3611,19,5,17.4937,30.3,35,0.5,0.501,150,0,0
3612,19,5,16.619,30.805,35,0.5,0.501,150,0,0
3613,19,5,15.7443,31.31,35,0.5,0.501,150,0,0
3614,19,5,14.8697,31.815,35,0.5,0.501,150,0,0
3615,19,5,13.995,32.32,35,0.5,0.501,150,0,0
3616,19,5,13.1203,32.825,35,0.5,0.501,150,0,0
3617,19,5,12.2456,33.33,35,0.5,0.501,150,0,0
3618,19,5,11.3709,33.835,35,0.5,0.501,150,0,0
3619,19,5,10.4962,34.34,35,0.5,0.501,150,0,0
3620,19,5,9.62154,34.845,35,0.5,0.501,150,0,0
3621,19,5,8.74686,35.35,35,0.5,0.501,150,0,0
3622,19,5,7.87217,35.855,35,0.5,0.501,150,0,0
3623,19,5,6.99749,36.36,35,0.5,0.501,150,0,0
3624,19,5,6.1228,36.865,35,0.5,0.501,150,0,0
3625,19,5,5.24811,37.37,35,0.5,0.501,150,0,0
3626,19,5,4.37343,37.875,35,0.5,0.501,150,0,0
3627,19,5,3.49874,38.38,35,0.5,0.501,150,0,0
3628,19,5,2.62406,38.885,35,0.5,0.501,150,0,0
3629,20,0,-2.62406,39.895,35,0.5,0.501,150,0,0
3630,20,0,-3.49874,39.39,35,0.5,0.501,150,0,0
3631,20,0,-4.37343,38.885,35,0.5,0.501,150,0,0
3632,20,0,-5.24811,38.38,35,0.5,0.501,150,0,0
3633,20,0,-6.1228,37.875,35,0.5,0.501,150,0,0
3634,20,0,-6.99749,37.37,35,0.5,0.501,150,0,0
3635,20,0,-7.87217,36.865,35,0.5,0.501,150,0,0
3636,20,0,-8.74686,36.36,35,0.5,0.501,150,0,0
3637,20,0,-9.62154,35.855,35,0.5,0.501,150,0,0
3638,20,0,-10.4962,35.35,35,0.5,0.501,150,0,0
3639,20,0,-11.3709,34.845,35,0.5,0.501,150,0,0
3640,20,0,-12.2456,34.34,35,0.5,0.501,150,0,0
3641,20,0,-13.1203,33.835,35,0.5,0.501,150,0,0
3642,20,0,-13.995,33.33,35,0.5,0.501,150,0,0
3643,20,0,-14.8697,32.825,35,0.5,0.501,150,0,0
3644,20,0,-15.7443,32.32,35,0.5,0.501,150,0,0
3645,20,0,-16.619,31.815,35,0.5,0.501,150,0,0
3646,20,0,-17.4937,31.31,35,0.5,0.501,150,0,0
3647,20,0,-18.3684,30.805,35,0.5,0.501,150,0,0
3648,20,0,-19.2431,30.3,35,0.5,0.501,150,0,0
3649,20,0,-20.1178,29.795,35,0.5,0.501,150,0,0
3650,20,0,-20.9925,29.29,35,0.5,0.501,150,0,0
3651,20,0,-21.8671,28.785,35,0.5,0.501,150,0,0
3652,20,0,-22.7418,28.28,35,0.5,0.501,150,0,0
3653,20,0,-23.6165,27.775,35,0.5,0.501,150,0,0
3654,20,0,-24.4912,27.27,35,0.5,0.501,150,0,0
3655,20,0,-25.3659,26.765,35,0.5,0.501,150,0,0
3656,20,0,-26.2406,26.26,35,0.5,0.501,150,0,0
3657,20,0,-27.1153,25.755,35,0.5,0.501,150,0,0
